SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_id,player_name,season_type
42004,353,0040400173,"APR 28, 2005",DAL @ HOU,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,0,353,Darrell Armstrong,Playoffs
42004,2306,0040400406,"JUN 21, 2005",DET @ SAS,W,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1,0,2306,Carlos Arroyo,Playoffs
42004,2306,0040400404,"JUN 16, 2005",DET vs. SAS,W,7,1,3,0.333,0,0,,1,2,0.5,0,0,0,2,0,0,0,0,3,8,0,2306,Carlos Arroyo,Playoffs
42004,2306,0040400403,"JUN 14, 2005",DET vs. SAS,W,1,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,0,0,2306,Carlos Arroyo,Playoffs
42004,2306,0040400402,"JUN 12, 2005",DET @ SAS,L,8,2,3,0.667,0,0,,0,0,,0,1,1,0,0,0,1,1,4,-3,0,2306,Carlos Arroyo,Playoffs
42004,2306,0040400401,"JUN 09, 2005",DET @ SAS,L,13,1,3,0.333,0,0,,0,0,,0,0,0,1,1,0,1,2,2,-1,0,2306,Carlos Arroyo,Playoffs
42004,2306,0040400306,"JUN 04, 2005",DET vs. MIA,W,4,2,2,1.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,1,4,2,0,2306,Carlos Arroyo,Playoffs
42004,2306,0040400305,"JUN 02, 2005",DET @ MIA,L,9,2,8,0.25,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,4,-3,0,2306,Carlos Arroyo,Playoffs
42004,2306,0040400304,"MAY 31, 2005",DET vs. MIA,W,7,0,3,0.0,0,0,0.0,5,6,0.833,1,2,3,2,0,0,0,2,5,1,0,2306,Carlos Arroyo,Playoffs
42004,2306,0040400303,"MAY 29, 2005",DET vs. MIA,L,7,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0,4,0,0,1,1,0,-8,0,2306,Carlos Arroyo,Playoffs
42004,2306,0040400302,"MAY 25, 2005",DET @ MIA,L,8,1,2,0.5,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,1,4,-8,0,2306,Carlos Arroyo,Playoffs
42004,2306,0040400301,"MAY 23, 2005",DET @ MIA,W,10,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,7,0,0,1,0,0,1,0,2306,Carlos Arroyo,Playoffs
42004,2306,0040400216,"MAY 19, 2005",DET @ IND,W,8,1,4,0.25,0,1,0.0,0,0,0.0,0,0,0,3,0,0,0,1,2,-3,0,2306,Carlos Arroyo,Playoffs
42004,2306,0040400215,"MAY 17, 2005",DET vs. IND,W,18,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,6,0,0,3,1,2,-3,0,2306,Carlos Arroyo,Playoffs
42004,2306,0040400214,"MAY 15, 2005",DET @ IND,W,12,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,4,1,0,1,1,2,3,0,2306,Carlos Arroyo,Playoffs
42004,2306,0040400211,"MAY 09, 2005",DET vs. IND,W,9,2,3,0.667,0,0,0.0,0,0,0.0,0,0,0,2,1,0,0,2,4,2,0,2306,Carlos Arroyo,Playoffs
42004,2306,0040400114,"MAY 01, 2005",DET @ PHI,W,4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,1,0,10,0,2306,Carlos Arroyo,Playoffs
42004,2306,0040400113,"APR 29, 2005",DET @ PHI,L,5,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,-9,0,2306,Carlos Arroyo,Playoffs
42004,2306,0040400112,"APR 26, 2005",DET vs. PHI,W,11,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,1,2,0,0,2306,Carlos Arroyo,Playoffs
42004,2306,0040400111,"APR 23, 2005",DET vs. PHI,W,8,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,3,0,1,1,3,0,8,0,2306,Carlos Arroyo,Playoffs
42004,2556,0040400127,"MAY 07, 2005",BOS vs. IND,L,12,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,-10,0,2556,Marcus Banks,Playoffs
42004,2556,0040400126,"MAY 05, 2005",BOS @ IND,W,16,1,3,0.333,0,0,0.0,0,0,0.0,0,2,2,2,0,0,1,3,2,-2,0,2556,Marcus Banks,Playoffs
42004,2556,0040400125,"MAY 03, 2005",BOS vs. IND,L,12,1,3,0.333,0,0,0.0,0,0,0.0,1,1,2,1,0,0,2,2,2,-1,0,2556,Marcus Banks,Playoffs
42004,2556,0040400124,"APR 30, 2005",BOS @ IND,W,25,3,6,0.5,1,1,1.0,1,2,0.5,0,3,3,1,2,0,0,4,8,-1,0,2556,Marcus Banks,Playoffs
42004,2556,0040400123,"APR 28, 2005",BOS @ IND,L,14,3,4,0.75,0,0,0.0,1,2,0.5,0,1,1,1,1,0,1,2,7,-9,0,2556,Marcus Banks,Playoffs
42004,2556,0040400122,"APR 25, 2005",BOS vs. IND,L,10,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,1,0,2556,Marcus Banks,Playoffs
42004,2556,0040400121,"APR 23, 2005",BOS vs. IND,W,19,4,7,0.571,2,3,0.667,1,2,0.5,0,2,2,2,1,0,1,3,11,2,0,2556,Marcus Banks,Playoffs
42004,2571,0040400312,"MAY 24, 2005",PHO vs. SAS,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,0,2571,Leandro Barbosa,Playoffs
42004,2571,0040400311,"MAY 22, 2005",PHO vs. SAS,L,13,2,6,0.333,1,1,1.0,0,0,0.0,0,0,0,2,0,0,1,1,5,-12,0,2571,Leandro Barbosa,Playoffs
